respondent;task;alt;group;chosen;purchase;price_eur;rel_price;rel_price_lvl;comfort;att;speech;app;comfort_2;comfort_4;att_complete;speech_moderate;speech_more_effort;app_invisible
jgohfh3pc1a3p9xwjgoh0cbueujj7gjn;6;1;jgohfh3pc1a3p9xwjgoh0cbueujj7gjn_6;0;1;66;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
jgohfh3pc1a3p9xwjgoh0cbueujj7gjn;6;2;jgohfh3pc1a3p9xwjgoh0cbueujj7gjn_6;0;1;48;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
jgohfh3pc1a3p9xwjgoh0cbueujj7gjn;6;3;jgohfh3pc1a3p9xwjgoh0cbueujj7gjn_6;1;0;0;0;0;;;;;0;0;0;0;0;0
jgohfh3pc1a3p9xwjgoh0cbueujj7gjn;7;1;jgohfh3pc1a3p9xwjgoh0cbueujj7gjn_7;1;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
jgohfh3pc1a3p9xwjgoh0cbueujj7gjn;7;2;jgohfh3pc1a3p9xwjgoh0cbueujj7gjn_7;0;1;30;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
jgohfh3pc1a3p9xwjgoh0cbueujj7gjn;7;3;jgohfh3pc1a3p9xwjgoh0cbueujj7gjn_7;0;0;0;0;0;;;;;0;0;0;0;0;0
jgohfh3pc1a3p9xwjgoh0cbueujj7gjn;8;1;jgohfh3pc1a3p9xwjgoh0cbueujj7gjn_8;1;1;30;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
jgohfh3pc1a3p9xwjgoh0cbueujj7gjn;8;2;jgohfh3pc1a3p9xwjgoh0cbueujj7gjn_8;0;1;48;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
jgohfh3pc1a3p9xwjgoh0cbueujj7gjn;8;3;jgohfh3pc1a3p9xwjgoh0cbueujj7gjn_8;0;0;0;0;0;;;;;0;0;0;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;1;1;rc5llkcevdtvjceibjrc5l7yu75cickg_1;0;1;120;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;1;2;rc5llkcevdtvjceibjrc5l7yu75cickg_1;1;1;165;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;1;3;rc5llkcevdtvjceibjrc5l7yu75cickg_1;0;0;0;0;0;;;;;0;0;0;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;2;1;rc5llkcevdtvjceibjrc5l7yu75cickg_2;1;1;165;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;2;2;rc5llkcevdtvjceibjrc5l7yu75cickg_2;0;1;120;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
rc5llkcevdtvjceibjrc5l7yu75cickg;2;3;rc5llkcevdtvjceibjrc5l7yu75cickg_2;0;0;0;0;0;;;;;0;0;0;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;3;1;rc5llkcevdtvjceibjrc5l7yu75cickg_3;1;1;75;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;3;2;rc5llkcevdtvjceibjrc5l7yu75cickg_3;0;1;165;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
rc5llkcevdtvjceibjrc5l7yu75cickg;3;3;rc5llkcevdtvjceibjrc5l7yu75cickg_3;0;0;0;0;0;;;;;0;0;0;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;4;1;rc5llkcevdtvjceibjrc5l7yu75cickg_4;1;1;120;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
rc5llkcevdtvjceibjrc5l7yu75cickg;4;2;rc5llkcevdtvjceibjrc5l7yu75cickg_4;0;1;75;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;4;3;rc5llkcevdtvjceibjrc5l7yu75cickg_4;0;0;0;0;0;;;;;0;0;0;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;5;1;rc5llkcevdtvjceibjrc5l7yu75cickg_5;1;1;165;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;5;2;rc5llkcevdtvjceibjrc5l7yu75cickg_5;0;1;120;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
rc5llkcevdtvjceibjrc5l7yu75cickg;5;3;rc5llkcevdtvjceibjrc5l7yu75cickg_5;0;0;0;0;0;;;;;0;0;0;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;6;1;rc5llkcevdtvjceibjrc5l7yu75cickg_6;0;1;165;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;6;2;rc5llkcevdtvjceibjrc5l7yu75cickg_6;1;1;120;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
rc5llkcevdtvjceibjrc5l7yu75cickg;6;3;rc5llkcevdtvjceibjrc5l7yu75cickg_6;0;0;0;0;0;;;;;0;0;0;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;7;1;rc5llkcevdtvjceibjrc5l7yu75cickg_7;0;1;165;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
rc5llkcevdtvjceibjrc5l7yu75cickg;7;2;rc5llkcevdtvjceibjrc5l7yu75cickg_7;0;1;75;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;7;3;rc5llkcevdtvjceibjrc5l7yu75cickg_7;1;0;0;0;0;;;;;0;0;0;0;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;8;1;rc5llkcevdtvjceibjrc5l7yu75cickg_8;0;1;75;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
rc5llkcevdtvjceibjrc5l7yu75cickg;8;2;rc5llkcevdtvjceibjrc5l7yu75cickg_8;1;1;120;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
rc5llkcevdtvjceibjrc5l7yu75cickg;8;3;rc5llkcevdtvjceibjrc5l7yu75cickg_8;0;0;0;0;0;;;;;0;0;0;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;1;1;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_1;0;1;96;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;1;2;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_1;1;1;132;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;1;3;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_1;0;0;0;0;0;;;;;0;0;0;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;2;1;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_2;1;1;132;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;2;2;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_2;0;1;96;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;2;3;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_2;0;0;0;0;0;;;;;0;0;0;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;3;1;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_3;1;1;60;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;3;2;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_3;0;1;132;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;3;3;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_3;0;0;0;0;0;;;;;0;0;0;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;4;1;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_4;0;1;96;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;4;2;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_4;1;1;60;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;4;3;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_4;0;0;0;0;0;;;;;0;0;0;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;5;1;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_5;1;1;132;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;5;2;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_5;0;1;96;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;5;3;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_5;0;0;0;0;0;;;;;0;0;0;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;6;1;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_6;1;1;132;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;6;2;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_6;0;1;96;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;6;3;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_6;0;0;0;0;0;;;;;0;0;0;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;7;1;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_7;0;1;132;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;7;2;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_7;1;1;60;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;7;3;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_7;0;0;0;0;0;;;;;0;0;0;0;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;8;1;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_8;1;1;60;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;8;2;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_8;0;1;96;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
ccw5pzaly0pe8kccwanc0aiyhmir5kgj;8;3;ccw5pzaly0pe8kccwanc0aiyhmir5kgj_8;0;0;0;0;0;;;;;0;0;0;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;1;1;2m8rha8516buhk9xrl2m8rha85mw8nxc_1;0;1;72;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;1;2;2m8rha8516buhk9xrl2m8rha85mw8nxc_1;1;1;99;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;1;3;2m8rha8516buhk9xrl2m8rha85mw8nxc_1;0;0;0;0;0;;;;;0;0;0;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;2;1;2m8rha8516buhk9xrl2m8rha85mw8nxc_2;1;1;99;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;2;2;2m8rha8516buhk9xrl2m8rha85mw8nxc_2;0;1;72;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
2m8rha8516buhk9xrl2m8rha85mw8nxc;2;3;2m8rha8516buhk9xrl2m8rha85mw8nxc_2;0;0;0;0;0;;;;;0;0;0;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;3;1;2m8rha8516buhk9xrl2m8rha85mw8nxc_3;1;1;45;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;3;2;2m8rha8516buhk9xrl2m8rha85mw8nxc_3;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
2m8rha8516buhk9xrl2m8rha85mw8nxc;3;3;2m8rha8516buhk9xrl2m8rha85mw8nxc_3;0;0;0;0;0;;;;;0;0;0;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;4;1;2m8rha8516buhk9xrl2m8rha85mw8nxc_4;0;1;72;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
2m8rha8516buhk9xrl2m8rha85mw8nxc;4;2;2m8rha8516buhk9xrl2m8rha85mw8nxc_4;1;1;45;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;4;3;2m8rha8516buhk9xrl2m8rha85mw8nxc_4;0;0;0;0;0;;;;;0;0;0;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;5;1;2m8rha8516buhk9xrl2m8rha85mw8nxc_5;1;1;99;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;5;2;2m8rha8516buhk9xrl2m8rha85mw8nxc_5;0;1;72;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;5;3;2m8rha8516buhk9xrl2m8rha85mw8nxc_5;0;0;0;0;0;;;;;0;0;0;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;6;1;2m8rha8516buhk9xrl2m8rha85mw8nxc_6;0;1;99;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;6;2;2m8rha8516buhk9xrl2m8rha85mw8nxc_6;1;1;72;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
2m8rha8516buhk9xrl2m8rha85mw8nxc;6;3;2m8rha8516buhk9xrl2m8rha85mw8nxc_6;0;0;0;0;0;;;;;0;0;0;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;7;1;2m8rha8516buhk9xrl2m8rha85mw8nxc_7;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
2m8rha8516buhk9xrl2m8rha85mw8nxc;7;2;2m8rha8516buhk9xrl2m8rha85mw8nxc_7;1;1;45;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;7;3;2m8rha8516buhk9xrl2m8rha85mw8nxc_7;0;0;0;0;0;;;;;0;0;0;0;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;8;1;2m8rha8516buhk9xrl2m8rha85mw8nxc_8;1;1;45;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
2m8rha8516buhk9xrl2m8rha85mw8nxc;8;2;2m8rha8516buhk9xrl2m8rha85mw8nxc_8;0;1;72;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
2m8rha8516buhk9xrl2m8rha85mw8nxc;8;3;2m8rha8516buhk9xrl2m8rha85mw8nxc_8;0;0;0;0;0;;;;;0;0;0;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;1;1;uxivsqacebvvv45xkwuxicny6ub710ry_1;0;1;72;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;1;2;uxivsqacebvvv45xkwuxicny6ub710ry_1;1;1;99;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;1;3;uxivsqacebvvv45xkwuxicny6ub710ry_1;0;0;0;0;0;;;;;0;0;0;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;2;1;uxivsqacebvvv45xkwuxicny6ub710ry_2;1;1;99;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;2;2;uxivsqacebvvv45xkwuxicny6ub710ry_2;0;1;72;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
uxivsqacebvvv45xkwuxicny6ub710ry;2;3;uxivsqacebvvv45xkwuxicny6ub710ry_2;0;0;0;0;0;;;;;0;0;0;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;3;1;uxivsqacebvvv45xkwuxicny6ub710ry_3;0;1;45;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;3;2;uxivsqacebvvv45xkwuxicny6ub710ry_3;1;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
uxivsqacebvvv45xkwuxicny6ub710ry;3;3;uxivsqacebvvv45xkwuxicny6ub710ry_3;0;0;0;0;0;;;;;0;0;0;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;4;1;uxivsqacebvvv45xkwuxicny6ub710ry_4;0;1;72;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
uxivsqacebvvv45xkwuxicny6ub710ry;4;2;uxivsqacebvvv45xkwuxicny6ub710ry_4;1;1;45;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;4;3;uxivsqacebvvv45xkwuxicny6ub710ry_4;0;0;0;0;0;;;;;0;0;0;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;5;1;uxivsqacebvvv45xkwuxicny6ub710ry_5;0;1;99;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;5;2;uxivsqacebvvv45xkwuxicny6ub710ry_5;1;1;72;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
uxivsqacebvvv45xkwuxicny6ub710ry;5;3;uxivsqacebvvv45xkwuxicny6ub710ry_5;0;0;0;0;0;;;;;0;0;0;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;6;1;uxivsqacebvvv45xkwuxicny6ub710ry_6;1;1;99;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;6;2;uxivsqacebvvv45xkwuxicny6ub710ry_6;0;1;72;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
uxivsqacebvvv45xkwuxicny6ub710ry;6;3;uxivsqacebvvv45xkwuxicny6ub710ry_6;0;0;0;0;0;;;;;0;0;0;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;7;1;uxivsqacebvvv45xkwuxicny6ub710ry_7;1;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
uxivsqacebvvv45xkwuxicny6ub710ry;7;2;uxivsqacebvvv45xkwuxicny6ub710ry_7;0;1;45;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;7;3;uxivsqacebvvv45xkwuxicny6ub710ry_7;0;0;0;0;0;;;;;0;0;0;0;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;8;1;uxivsqacebvvv45xkwuxicny6ub710ry_8;1;1;45;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
uxivsqacebvvv45xkwuxicny6ub710ry;8;2;uxivsqacebvvv45xkwuxicny6ub710ry_8;0;1;72;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
uxivsqacebvvv45xkwuxicny6ub710ry;8;3;uxivsqacebvvv45xkwuxicny6ub710ry_8;0;0;0;0;0;;;;;0;0;0;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;1;1;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_1;0;1;48;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;1;2;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_1;1;1;66;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;1;3;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_1;0;0;0;0;0;;;;;0;0;0;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;2;1;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_2;0;1;66;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;2;2;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_2;1;1;48;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;2;3;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_2;0;0;0;0;0;;;;;0;0;0;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;3;1;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_3;0;1;30;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;3;2;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_3;1;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;3;3;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_3;0;0;0;0;0;;;;;0;0;0;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;4;1;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_4;1;1;48;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;4;2;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_4;0;1;30;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;4;3;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_4;0;0;0;0;0;;;;;0;0;0;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;5;1;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_5;0;1;66;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;5;2;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_5;1;1;48;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;5;3;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_5;0;0;0;0;0;;;;;0;0;0;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;6;1;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_6;0;1;66;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;6;2;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_6;1;1;48;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;6;3;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_6;0;0;0;0;0;;;;;0;0;0;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;7;1;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_7;1;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;7;2;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_7;0;1;30;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;7;3;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_7;0;0;0;0;0;;;;;0;0;0;0;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;8;1;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_8;0;1;30;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;8;2;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_8;1;1;48;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz;8;3;pwr5pqfxd3puhtmwrpwrf62lkfrx0pkz_8;0;0;0;0;0;;;;;0;0;0;0;0;0
edgsfv3q2t75hple9fazkedgsfv3ma3c;1;1;edgsfv3q2t75hple9fazkedgsfv3ma3c_1;0;1;48;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
edgsfv3q2t75hple9fazkedgsfv3ma3c;1;2;edgsfv3q2t75hple9fazkedgsfv3ma3c_1;1;1;66;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
edgsfv3q2t75hple9fazkedgsfv3ma3c;1;3;edgsfv3q2t75hple9fazkedgsfv3ma3c_1;0;0;0;0;0;;;;;0;0;0;0;0;0
edgsfv3q2t75hple9fazkedgsfv3ma3c;2;1;edgsfv3q2t75hple9fazkedgsfv3ma3c_2;1;1;66;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
edgsfv3q2t75hple9fazkedgsfv3ma3c;2;2;edgsfv3q2t75hple9fazkedgsfv3ma3c_2;0;1;48;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
edgsfv3q2t75hple9fazkedgsfv3ma3c;2;3;edgsfv3q2t75hple9fazkedgsfv3ma3c_2;0;0;0;0;0;;;;;0;0;0;0;0;0
edgsfv3q2t75hple9fazkedgsfv3ma3c;3;1;edgsfv3q2t75hple9fazkedgsfv3ma3c_3;1;1;30;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
edgsfv3q2t75hple9fazkedgsfv3ma3c;3;2;edgsfv3q2t75hple9fazkedgsfv3ma3c_3;0;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
edgsfv3q2t75hple9fazkedgsfv3ma3c;3;3;edgsfv3q2t75hple9fazkedgsfv3ma3c_3;0;0;0;0;0;;;;;0;0;0;0;0;0
edgsfv3q2t75hple9fazkedgsfv3ma3c;4;1;edgsfv3q2t75hple9fazkedgsfv3ma3c_4;0;1;48;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
